,0,1,2,3,4
31429,32360,前排南北通3房    有产权车位  中高楼层  满五年税少,静安,单价115839元/平米,1680
31430,32361,四和老牌居委 朝南采光好 税费少 不临街 总价低,静安,单价118201元/平米,465
31431,32362,远中风华园带阳台朝南一室户，带地暖精装修,静安,单价127235元/平米,840
31432,32363,丰盛里+兴业太古汇+南京西路3轨+精致装修+独用露台,静安,单价118550元/平米,510
31433,32364,阳光楼层，适合预算内找2房或年轻人过渡三五年,静安,单价94061元/平米,578
31434,32365,70年产权住宅，全屋地暖，80万装修，全南看小区花园,静安,单价113066元/平米,765
31435,32366,内环内地铁口 电梯朝南一房全天采光 满五年 看房方便,静安,单价70253元/平米,303
31436,32367,闸北公园，双南两房，阳光充足，满五唯一，税少,静安,单价58220元/平米,255
31437,32368,艾格美国际公寓 南京西路商圈 全明一房一厅 月租1.3万,静安,单价108229元/平米,730
31438,32369,精装地铁小两房，闹中取静，居家自住婚房不二选择.,静安,单价84971元/平米,640
31439,32370,一楼带天井，阳光房，全明户型，无增值税，无个人税,静安,单价88173元/平米,580
31440,32371,高区朝南大户型 满2年 朝南大窗户带飘窗,静安,单价76136元/平米,446
31441,32372,新静安区精装修两房一厅户型诚心出售,静安,单价46254元/平米,200
31442,32373,近地铁 非顶楼 房东置换诚意出售价格好谈,静安,单价44435元/平米,200
31443,32374,保德路425弄，6楼一房，进出方便，环境优美。,静安,单价49989元/平米,210
31444,32375,房东诚意出售 南北通透 房型正气 全明户型,静安,单价42879元/平米,233
31445,32376,满五年，视野开拓，厨卫全明，业主诚意出售，看房方便,静安,单价79066元/平米,389
31446,32377,愚园路+南北通风+拎包入住+总价低+一门关+诚意出售,静安,单价80240元/平米,255
31447,32378,带独用花园，房型好，全明户型，精装修，随时看房。,静安,单价97201元/平米,618
31448,32379,满五唯一，东边套南北通，全明户型，总价低，随时看,静安,单价58115元/平米,275
31449,32380,"买进价高，增值税少,业主置换房子已定，诚心出售",静安,单价65715元/平米,460
31450,32381,成熟小区，出行便利，配套齐全， 一房一厅,静安,单价46125元/平米,172
31451,32382,房子是婚房装修+两房朝南+厅是比较大的,静安,单价58459元/平米,490
31452,32383,内环小户型，电梯两房，中间楼层，采光充足,静安,单价71649元/平米,465
31453,32384,复地新都国际 1室2厅 675万,静安,单价86550元/平米,675
31454,32385,慧芝湖二期大三房， 少有户型  高区景观    有车位,静安,单价95339元/平米,1350
31455,32386,正气大三房 单价低，户型方正，全明户型！,静安,单价68630元/平米,1000
31456,32387,三和花园朝南三房采光好阳光入户+房子干净看房随时,静安,单价80756元/平米,1000
31457,32388,满二唯一，税费少，户型方正，精装修，连体大阳台,静安,单价97836元/平米,696
31458,32389,花园社区，全南全明，满两年税费低，闹中取静，采光好,静安,单价109947元/平米,1280
31459,32390,05年的房龄，一梯两户，采光无遮挡，交通便利,静安,单价48172元/平米,490
31460,32391,三开间朝东南，视野无遮挡，采光好，物况佳，价格可谈,静安,单价128041元/平米,2300
31461,32392,高区大两房，户型方正，看房方便。诚意出售,静安,单价77790元/平米,1070
31462,32393,一梯两户，南北通全明两房，1号线地铁，品质电梯房,静安,单价60956元/平米,740
31463,32394,2014年电梯两房，只有个税，价格有优惠，位置安静。,静安,单价58831元/平米,470
31464,32395,新静安 近地铁 品质小区 双南户型，满五唯一,静安,单价48053元/平米,338
31465,32396,内环内地铁口 白玉兰得主 花园小区  居住感好,静安,单价80185元/平米,1080
31466,32397,南北大三房  高区景观房  闹中取静 看房提前 满五年,静安,单价53572元/平米,750
31467,32398,满五年唯一没有个税+房东诚意卖+看房联系维护人,静安,单价43419元/平米,315
31468,32399,新静安示范小区，二楼南北两房，房龄1995年。,静安,单价48849元/平米,263
31469,32400,南京西路电梯2房，售后公房，满五唯一，高区全天采光,静安,单价74400元/平米,558
31470,32401,高区边套眺望静安寺，正规带阳台一房一厅！到价签字。,静安,单价85273元/平米,480
31471,32402,内环内近外滩，苏州河，大悦城，天潼路精装两房次新房,静安,单价87554元/平米,740
31472,32403,共康四村，示范小区，进出方便，五楼两房。,静安,单价46724元/平米,318
31473,32404,看中谈 从未住人 煤气还未开通 等同新房,静安,单价118321元/平米,1550
31474,32405,花园式住宅 总价低 南北板房 通透全明 欢迎看房,静安,单价58897元/平米,525
31475,32406,交通便利，配套完善，精装2房，通透明亮,静安,单价49234元/平米,260
31476,32407,静安A级小区 一室一厅东边套采光好中间楼层看房方便,静安,单价48231元/平米,199
31477,32408,一梯两户，近地铁，近公园，近商场，满五唯一精装,静安,单价52777元/平米,440
31478,32409,近地铁+诚意出售+精装修+朝南户型+采光足+配套成熟,静安,单价83049元/平米,730
31479,32410,惠龙公寓南北通大两房+房型正气+近地铁中山北路。,静安,单价68101元/平米,760
31480,32411,地铁优质好房 中间楼层 不用爬楼 近菜市 xue校 医院,静安,单价48810元/平米,205
31481,32412,新汾小区，改建完毕，进出方便，六楼两房。,静安,单价39717元/平米,185
31482,32413,1梯2户电梯房南北通二房、满五唯一、3.4.8号线地铁,静安,单价73136元/平米,560
31483,32414,新柳公寓 满五唯一 朝南小户型 就近一号线地铁,静安,单价79618元/平米,450
31484,32415,北京西路挂牌老公寓邬达克经典设计露台开发空间大,静安,单价84365元/平米,750
31485,32416,西藏北路8号线 正规南北2房一厅  低总价  诚意出售！,静安,单价52926元/平米,360
31486,32417,静安豪景中区精装一房的小区环境与物业管理诚意出售,静安,单价114515元/平米,830
31487,32418,近三泉公园，近地铁 一号线 一房一厅便于出租,静安,单价49764元/平米,210
31488,32419,柳营路309弄 满五唯一 精装修 东边套 全有窗户,静安,单价55440元/平米,265
31489,32420,一楼带天井，毛坯按自己喜好装修，满五唯一,静安,单价47585元/平米,195
31490,32421,全明户型，南北通，新装修，业主诚意，随时可看,静安,单价98641元/平米,515
31491,32422,共康三村，改建完毕，进出方便，五楼两房。,静安,单价45719元/平米,205
31492,32423,花园小区，次顶楼，视野开阔，连体大阳台，满五唯一,静安,单价63348元/平米,710
31493,32424,售后公房+满五唯一+边套全明+精装修+诚意出售,静安,单价57185元/平米,275
31494,32425,精装修一梯一户，提前预约安排看房,静安,单价63049元/平米,460
31495,32426,星城花苑，4楼一房，进出方便，环境优美。,静安,单价50562元/平米,270
31496,32427,银都一村，示范小区，环境静谧，高楼层大面积一房。,静安,单价44716元/平米,220
31497,32428,静安区  小户型 近地铁 五楼 主卧朝南 业主诚意出售！,静安,单价43844元/平米,188
31498,32429,朝南高区好楼层，采光好，带阳台,静安,单价91662元/平米,432
31499,32430,延平路237弄 1室1厅 480万,静安,单价108622元/平米,480
31500,32431,繁华地段，中区朝南两房，业诚意出售，到价签字,静安,单价72060元/平米,530
31501,32432,精装修，满五唯一，税费少，看房方便,静安,单价48864元/平米,215
31502,32433,房子满五唯一税费少，楼层适中业主诚意出售。,静安,单价54923元/平米,270
31503,32434,LOFT设计 满五唯一 精装修 看房随时 高区 采光好,静安,单价81651元/平米,558
31504,32435,全明户型   小区环境好  近地铁,静安,单价45129元/平米,220
31505,32436,结婚精装修，南北两房，一梯两户,静安,单价49177元/平米,212
31506,32437,满五不唯一，南北通透，楼层好，视野宽阔，采光充足,静安,单价41372元/平米,175
31507,32438,永和板块一楼南北通全明户型小两房，诚意出售,静安,单价50524元/平米,270
31508,32439,老静安区花园小区，2房的价钱买3房，适合居家自住,静安,单价70146元/平米,820
31509,32440,此房产权清晰，看房方便，诚意出售！,静安,单价78357元/平米,265
31510,32441,中间楼层，小户型。总价低。业主诚意出售,静安,单价106774元/平米,320
31511,32442,2017年高品质次新房，小区自带会所，业主诚意卖,静安,单价93024元/平米,1200
31512,32443,大宁金茂府 3室2厅 1200万,静安,单价127079元/平米,1200
31513,32444,又一村+满五唯一，拎包入住 +双南双阳台,静安,单价115192元/平米,690
31514,32445,花园洋房+两房朝南+满五唯一无个税+看房随时和我约,静安,单价85639元/平米,1000
31515,32446,塔尖央企开发 陆家嘴一线S湾江景 高区景观看房方便,静安,单价181075元/平米,5888
31516,32447,慧芝湖花园 南北通户型 带花园 采光好,静安,单价66303元/平米,1360
31517,32448,09年次新小区，南京西路总价低高区小户型，刷卡到户,静安,单价85569元/平米,370
31518,32449,五月花都荟豪庭 3室2厅 1210万,静安,单价92529元/平米,1210
31519,32450,满五不唯一 新设计装修 客厅敞亮 南北通 三面视野采光,静安,单价78822元/平米,1750
31520,32451,小区位置好 总价低 采光好看房方便 产权清晰,静安,单价86383元/平米,609
31521,32452,满五年唯一  采光好 精装修 看房提前约,静安,单价77414元/平米,1080
31522,32453,满五 安静楼间距大 交通便利 配套完善,静安,单价51724元/平米,800
31523,32454,婚房装修，1梯2户，南北通透，出则繁华，入则静谧,静安,单价64114元/平米,390
31524,32455,双南双阳台 适合结婚年轻人 离八号线地铁近 诚意售,静安,单价58399元/平米,630
31525,32456,新静安大宁+地铁一号线+满五唯一+产权清晰+采光视野好,静安,单价56220元/平米,240
31526,32457,内环内，电梯房2房，总价低，满五唯一，近地铁1号线,静安,单价59047元/平米,405
31527,32458,上海标杆盘，华侨城打造高品质住宅，地铁口百米，静安,静安,单价111235元/平米,2500
31528,32459,泰府！背面尽观苏州河全景，高区景观三房，全天采光！,静安,单价102516元/平米,1630
31529,32460,南北房，，诚意出售，高楼层，小区中间97年房龄,静安,单价46811元/平米,455
31530,32461,户型正气，南北直通大两居，满五唯一个税免征,静安,单价65722元/平米,640
31531,32462,内环内 苏州河畔精装三房 地铁8 12号线,静安,单价57539元/平米,635
31532,32463,花园式小区/正气大三房/小高层/一梯两户/中高楼层,静安,单价59181元/平米,830
31533,32464,次新房满二年，带车位，物业管理好,静安,单价124205元/平米,820
31534,32465,艾格美高区朝南，精装随时入住，买进成本高税费少,静安,单价106409元/平米,719
31535,32466,三和外销房，满五唯一，房型正气，客厅大 气，提前约,静安,单价75248元/平米,950
31536,32467,一楼有天井、2房南北通、新精装修、满二不唯一,静安,单价91628元/平米,580
31537,32468,中高区景观楼层，适宜居住，看房随时！,静安,单价79037元/平米,1050
31538,32469,君悦静安 1室1厅 560万,静安,单价114967元/平米,560
31539,32470,静安紫苑 09年次新房 70年产权酒店式公寓 看房方便,静安,单价86296元/平米,568
31540,32471,新鑫公寓 内环内 近地铁1号线中山北路站 户型南北通,静安,单价75000元/平米,840
31541,32472,地铁口，闹中取静，精装一居室，业主诚售,静安,单价73028元/平米,310
31542,32473,双南户型+婚房精装+3/4/8/10号线四轨交汇+业主诚意卖,静安,单价66123元/平米,510
31543,32474,一梯二户  南北通透全明  精装修  税费少,静安,单价84505元/平米,505
31544,32475,三泉安居苑 2室1厅 365万,静安,单价45740元/平米,365
31545,32476,三泉家园 3室2厅 720万,静安,单价51795元/平米,720
31546,32477,低总价小三房 精装修花园景观 地铁3/4/8号线快速便捷,静安,单价70728元/平米,800
31547,32478,小区后排南北通三房，看花园，诚意售，看房方便,静安,单价94937元/平米,1500
31548,32479,新湖青蓝国际 2室2厅 980万,静安,单价114034元/平米,980
31549,32480,悠和家园 2室1厅 750万,静安,单价83417元/平米,750
31550,32481,你想要的三房朝南，采光无遮挡，交通便利，诚意出售！,静安,单价67260元/平米,650
31551,32482,次顶楼 带车位 灵石公园 天然氧吧 品质花园小区,静安,单价67423元/平米,880
31552,32483,闸北公园次新房，精装采光好，配套齐全小区高档,静安,单价76819元/平米,1020
31553,32484,金纺小区+满五年唯一+1梯2户+中山北路1号线+随时可看,静安,单价57514元/平米,470
31554,32485,临汾小区，电梯试点，精装一梯三户，六楼一房。,静安,单价54198元/平米,235
31555,32486,粤秀名邸全明三房户型，动迁房免增值税，产权清晰,静安,单价60318元/平米,596
31556,32487,青云公寓 2室1厅 605万,静安,单价62565元/平米,605
31557,32488,精品公寓刷卡到户 安全性私密性号，小户型低总价！,静安,单价100290元/平米,485
31558,32489,全南户型，满二唯一，带会所，住户免费使用。,静安,单价121413元/平米,880
31559,32490,此房满五不唯一 售后公房 朝南 采光好 视野好,静安,单价84544元/平米,355
31560,32491,满五唯一  一梯两户 北面附露台 小区仅此一套三房,静安,单价69905元/平米,770
31561,32492,南北通透  通风效果好 精装修保养好  二手买进税费少,静安,单价65623元/平米,750
31562,32493,房东急卖 一楼带花园 采光无遮挡 前面是多层小区,静安,单价59841元/平米,630
31563,32494,好楼层三楼  满五年唯一  近久光百货  全明户型,静安,单价62075元/平米,319
31564,32495,必看好房，2008年品质小区，满五，有车位，大阳台,静安,单价95096元/平米,950
31565,32496,近7号线昌平路站+低总价大两房+房东诚售+欢迎实地评鉴,静安,单价79645元/平米,610
31566,32497,满五唯一  带阁楼可-改四房  看房方便  业主急售,静安,单价76269元/平米,430
31567,32498,配套完善，繁华地段，交通便利，,静安,单价63184元/平米,335
31568,32499,静教院，庭院式一房一厅，带6平米天井，看房随时！,静安,单价179776元/平米,656
31569,32500,好房子呀，居家必备......,静安,单价43732元/平米,240
31570,32501,528万买静安区四房，双轨交，业主诚意，方便看房,静安,单价92172元/平米,498
31571,32502,协和大厦 内环内 近地铁中山北路1号线 看房方便诚售,静安,单价62256元/平米,590
31572,32503,地段好，小高层1梯2户，楼层好，南北通大两房（两卫）,静安,单价68011元/平米,810
31573,32504,高区南北通  视野开阔 正看雕塑公园 满五唯一 电梯房,静安,单价93208元/平米,1250
31574,32505,老静安苏州河畔景观房 小高层带电梯  一梯两户户型正,静安,单价68446元/平米,980
31575,32506,各付价、各付价 满五唯一，售后公房，随时看房，高区,静安,单价95199元/平米,680
31576,32507,地铁沿线，很好楼层，全南户型，精装两房，业主诚售,静安,单价81891元/平米,440
31577,32508,静安区南北大3房，含产权车位，价格另算，总价低,静安,单价46639元/平米,600
31578,32509,3年前装修一直自住+满五唯一楼层好阳光入户+东边套,静安,单价99772元/平米,480
31579,32510,业主诚意出售+售后公房，税费少+1楼带露台+周末可看,静安,单价97500元/平米,780
31580,32511,品质外销房高区楼层好户型佳+朝南采光好看房随时！,静安,单价72066元/平米,1350
31581,32512,房型正气，楼层好，位置安静，看房方便，价格可以谈。,静安,单价69867元/平米,840
31582,32513,售后公房0增值税，降价诚售，全明两房，靠上戏,静安,单价89876元/平米,490
31583,32514,房龄是01年的，户型是两房两厅一卫全南户型朝小区花园,静安,单价87350元/平米,890
31584,32515,08年次新小区 高区南北通 诚意出售 随时看房,静安,单价98740元/平米,1700
31585,32516,长安大厦，产权清晰，低总价双南新装修两房,静安,单价62797元/平米,490
31586,32517,满五唯一，*四房，前后双花园，阳光充足，业主诚售,静安,单价63984元/平米,976
31587,32518,丽都二期，大两房，新装修，阳光好，带2万每月,静安,单价105290元/平米,1280
31588,32519,老静安大平层3梯1户，得房率高，业主诚意售，价格可谈,静安,单价80132元/平米,1900
31589,32520,三泉公寓，商品住宅，进出方便，四楼两房。,静安,单价51179元/平米,445
31590,32521,有车位，满五唯一，费用少，3梯3户，看小区花园,静安,单价109067元/平米,1938
31591,32522,房型正气，南北通透，17年次新房，高区看花园,静安,单价120755元/平米,3200
31592,32523,满五唯一，南北通透，格局正气，中间位置，带超大花园,静安,单价57087元/平米,775
31593,32524,西南两房 采光好  满五唯一0个税 业主诚意出售,静安,单价97099元/平米,840
31594,32525,苏河万板块  大悦城商圈  地铁轨交四通八达,静安,单价71583元/平米,565
31595,32526,华侨城苏河湾塔尖住宅江景大平层，对望陆家嘴全景。,静安,单价237578元/平米,6660
31596,32527,顶楼复式买一层加一层 楼上不算产证面积 看房方便！,静安,单价83007元/平米,1270
31597,32528,此房满五年唯一  中区楼层，视野开阔，采光充足,静安,单价73141元/平米,1010
31598,32529,老静安\南北通好房，楼层好，地段佳，业主诚意,静安,单价86022元/平米,800
31599,32530,此房满五唯一 朝南三房 全明户型 中区视野开阔,静安,单价77071元/平米,765
31600,32531,此房满五唯一， 三开间朝南， 客厅带阳台，视野开阔,静安,单价99297元/平米,1580
31601,32532,近1号8号线地铁 总价低 户型方正 小区中间 闸北公园,静安,单价62283元/平米,268
31602,32533,内环内简装电梯朝南一房 近地铁1/3/4号线 配套方便,静安,单价69074元/平米,310
31603,32534,延安西路江苏路 双南产权房 诚意出售,静安,单价87255元/平米,445
31604,32535,老静安97年小区  房改房无增值税和个税  朝南好楼层,静安,单价88752元/平米,430
31605,32536,业主降价诚售+闸北公园+单价低+电梯房+地铁+视野好,静安,单价51554元/平米,657
31606,32537,兴泉小区，改建完毕，进出方便，六楼一房。,静安,单价39673元/平米,160
31607,32538,南北全明两房，露台，楼层佳视野好，随时签字,静安,单价91986元/平米,435
31608,32539,静安区临汾路1231弄边套1房,静安,单价43891元/平米,190
31609,32540,1号线 低总价2房 盛源生活广场0距离全明房型,静安,单价56775元/平米,295
31610,32541,彭新小区 两室户 双南  近地铁,静安,单价51791元/平米,230
31611,32542,04年新小区+电梯房+满五年唯一，业主诚意出售，,静安,单价100265元/平米,455
31612,32543,小两房，满五唯一，近闸北公园，诚意出售,静安,单价60578元/平米,260
31613,32544,老静安区，楼层好，采光好，房型和朝向居住舒适。,静安,单价85179元/平米,300
31614,32545,"精装一室一厅，视野好全明户型，配套成熟,8号线地铁",静安,单价53449元/平米,210
31615,32546,08年小区中层正气一房，交通便利，满五唯一,静安,单价112928元/平米,815
31616,32547,业主诚意出售，新装修，拎包即可入住,静安,单价69663元/平米,355
31617,32548,长乐路中间楼层两房，  满五唯一，卖方税低，随时看房,静安,单价102999元/平米,450
31618,32549,闹中取静，位置安静，楼层优，看房方便,静安,单价100472元/平米,660
31619,32550,低总价2房，诚意出售，看房子随时,静安,单价61564元/平米,300
31620,32551,静安寺全明户型，业主诚心看房随时，业主诚售,静安,单价121584元/平米,476
31621,32552,一楼带花园+进出方便+税费各付+总价低+看房方便,静安,单价94903元/平米,525
31622,32553,静安区实用两房 业主诚意出售 看中可谈,静安,单价65587元/平米,510
31623,32554,新装修，配套齐全，交通方便地段好,静安,单价69253元/平米,350
31624,32555,精装修，一房一厅，房龄新，近地铁，近公园,静安,单价43819元/平米,185
31625,32556,静安寺地铁站+延安中路+底总价+看房方便+采光好,静安,单价101113元/平米,500
31626,32557,边套全明，四和居委，随时可用。,静安,单价156111元/平米,488
31627,32558,全明户型+满五唯一+精装修+采光好+出行方便+近地铁,静安,单价42622元/平米,173
31628,32559,非顶楼，中间户型，楼龄新，无增值税,静安,单价45355元/平米,185
31629,32560,老静安区，精品一室户，西边采光好，居住舒适,静安,单价92195元/平米,450
31630,32561,苏州河沿岸  诚意出售 南北通风  精致装修拎包入住,静安,单价82313元/平米,410
31631,32562,M7地铁昌平站景观房 东边套2房带客厅全明,静安,单价78048元/平米,598
31632,32563,精装大一房 住宅用房 拎包即住 户型方正均价低,静安,单价83866元/平米,460
31633,32564,满五一半唯一税费少，出行便利，绿化好 私密性强,静安,单价93497元/平米,2500
31634,32565,南京西路板块，户型正气大一房，70年住宅产权,静安,单价77327元/平米,590
31635,32566,精品装修 采光通风无遮挡  南北通 交通生活方便,静安,单价65053元/平米,325
31636,32567,精装次新房 住宅别墅 从未入住 诚意出售！！！,静安,单价78612元/平米,2800
31637,32568,满五唯一，税费少， 南北两房，采光无遮挡,静安,单价63220元/平米,445
31638,32569,新静安  一号线  双露台 带阁楼 改成三室,静安,单价78670元/平米,492
31639,32570,户型正气，边套全明，高区采光好，有钥匙随时看,静安,单价79467元/平米,858
31640,32571,康定路865号 2室2厅 750万,静安,单价80750元/平米,750
31641,32572,此房楼层优越，有三个卧室，两个大卧室均朝南,静安,单价46508元/平米,530
31642,32573,满5位置安静+内环内3/4/8地铁2房+配套齐全+户型方正,静安,单价57038元/平米,620
31643,32574,达安花园 1室2厅 589.5万,静安,单价90470元/平米,589.5
31644,32575,静安长乐路+双阳台+南北通+新装修+即将装电梯,静安,单价110532元/平米,445
31645,32576,双南双田井，实用面积大，满五唯一税少，大宁公园旁,静安,单价58288元/平米,390
31646,32577,银都一村，示范小区，进出方便，大一房。,静安,单价47303元/平米,235
31647,32578,品质小区 复式楼，满五唯一，南北户型，诚意出售,静安,单价65827元/平米,1045
31648,32579,复元坊 1室1厅 285万,静安,单价85101元/平米,285
31649,32580,志业公寓 2室1厅 435万,静安,单价71265元/平米,435
31650,32581,精装两房，双南户型，全明，户型正气，带车库出售。,静安,单价62174元/平米,595
31651,32582,中楼层 小面积一室户 低总价  采光日照充足 适合居住,静安,单价55325元/平米,173
31652,32583,襄阳北路22弄产权新式里弄，采光好带露台优秀历史建筑,静安,单价120903元/平米,520
31653,32584,永盛苑 2室2厅 835万,静安,单价68432元/平米,835
31654,32585,静安丽舍大平层诚意出售，看房方便带产权车位！,静安,单价96833元/平米,2100
31655,32586,南北通透3房+客厅朝南餐厅朝北+免增值税+采光无挡！,静安,单价63002元/平米,910
31656,32587,中高区南北三房 看房方便  保养好,静安,单价104787元/平米,1620
31657,32588,二期12年精装4房+2梯一户+满二唯一+带车位 人车分流,静安,单价136685元/平米,4100
31658,32589,满五唯一无个税+三条轨交汇+南京西路板块+太古汇相对,静安,单价115055元/平米,1180
31659,32590,枫景南北通两房+精心装修+视野开阔+高区不挡+诚意出售,静安,单价120380元/平米,1420
31660,32591,常德路430号 2室1厅 535万,静安,单价149860元/平米,535
31661,32592,《挥泪急售》《明园三期》《13年小区》《交通便利》,静安,单价71356元/平米,1260
31662,32593,满五唯一，移民诚意出售！出价可议！阳光房,静安,单价78267元/平米,1080
31663,32594,现代简约装修风格、前卫的户型设计、厅带弧形飘窗,静安,单价80805元/平米,615
31664,32595,四和居委，随时可用，采光不挡，房型方正，交通便利！,静安,单价88239元/平米,835
31665,32596,"此房满五唯一，楼层好视野宽阔，采光充足,两梯三户",静安,单价74533元/平米,1180
31666,32597,老静安+04年+朝南+电梯房+两房+人性化物业管理,静安,单价127284元/平米,620
31667,32598,四和居委  免增值税    随时看房,静安,单价97120元/平米,499
31668,32599,满五唯一，售后公房，正南中区，小区安静,静安,单价85407元/平米,800
31669,32600,顶楼复式房视野开阔 公园景观无遮挡 成熟地段近地铁口,静安,单价76744元/平米,1350
31670,32601,满五唯一，税费少，电梯房，楼层好位置佳，诚意出售,静安,单价50970元/平米,660
31671,32602,1999年商品房、一梯两户，得房率高已改三房,静安,单价77257元/平米,660
31672,32603,满五年 一手动迁 精装修 邻河美景 业主诚意出售,静安,单价57960元/平米,450
31673,32604,品质小区 朝向正 采光好 闹中取静 满五年唯一,静安,单价86319元/平米,600
31674,32605,灵石公园 大宁国际 轨道1号线800米 冬天享受充足阳光,静安,单价71889元/平米,458
31675,32606,静安寺电梯房 正南两居室 两房外有书房 业主诚售,静安,单价73110元/平米,640
31676,32607,新梅共和城 3室2厅 746万,静安,单价73796元/平米,746
31677,32608,长乐路930弄，不错楼层，业主诚售 满2年,静安,单价96767元/平米,407
31678,32609,内环内+南北通大3房+满五唯一+飞机户型+正看小区花园,静安,单价56357元/平米,790
31679,32610,一品名人居+全南2房+满五年不唯一+采光无遮挡+方便看,静安,单价79938元/平米,867
31680,32611,电梯一房一厅 诚售，看房方便  户型方正 低总价,静安,单价65259元/平米,346
31681,32612,达安总价低，精装全明三房，南北通户型诚意出售,静安,单价74295元/平米,1000
31682,32613,嘉天汇 5房 精装修 朝南 静安区标志性小区,静安,单价166330元/平米,5350
31683,32614,次顶楼视野永无遮挡 两套房及客厅朝南超大连体阳台,静安,单价155133元/平米,2950
31684,32615,景观位置，正看小区千平绿化，房屋可塑性强,静安,单价93156元/平米,1730
31685,32616,静安新盘，从未入住，横厅面宽8米，层高3.6米,静安,单价135295元/平米,3680
31686,32617,新梅共和城 顶楼复式  精装修,静安,单价75367元/平米,1330
31687,32618,西边套全明 精装修 3/4/8号三条轨交 免增值税,静安,单价72073元/平米,680
31688,32619,品质新小区 从未入住 正气全明户型 层高3.6米,静安,单价155122元/平米,2900
31689,32620,主卧朝南格局，厨卫全明，中高区，业主诚意，随时可看,静安,单价79089元/平米,1020
31690,32621,武南居委会次新房，住宅产权70年，满五年精装税费少,静安,单价102031元/平米,412
31691,32622,汉中小区一房+三轨相交+看东方明珠,静安,单价72237元/平米,230
31692,32623,新静安 近地铁 中楼层毛坯一房,静安,单价46002元/平米,195
31693,32624,近一号线彭浦新村地铁站，新静安区，三楼一房一厅,静安,单价49868元/平米,225
31694,32625,彭五小区 1室带天井已经搭好 总价低 进地铁看房方便,静安,单价58416元/平米,160
31695,32626,一梯两户全明，采光无遮挡，前排,静安,单价49585元/平米,298
31696,32627,临汾路1320弄 2室0厅 225万,静安,单价45723元/平米,225
31697,32628,视野不挡 全天采光 诚意出售 看房方便,静安,单价83996元/平米,645
31698,32629,平型关路265弄 1室1厅 210万,静安,单价66901元/平米,210
31699,32630,平型关路265弄 1室1厅 212万,静安,单价64301元/平米,212
31700,32631,南北两房，近地铁，中间楼层，看房方便,静安,单价55556元/平米,235
31701,32632,中高区很好的一室、精装，加地下产权车位，诚意出售、,静安,单价78774元/平米,655
31702,32633,高荣小区 1室0厅 278万,静安,单价115593元/平米,278
31703,32634,边套全明，户型正气，采光充足，视野开阔，通风流畅,静安,单价51547元/平米,225
31704,32635,新出全南两房，双阳台，中低区，看房方便提前约,静安,单价104476元/平米,600
31705,32636,一梯两户，有露台，房龄新，近1号线马戏城，配套齐。,静安,单价63015元/平米,268
31706,32637,共康三村，五楼两房，边套全明，进出方便。,静安,单价47378元/平米,280
31707,32638,彭浦一室半户全明卧室朝南，配套齐全，进地铁交通便利,静安,单价46868元/平米,190
31708,32639,动迁房，无增值税，价格可谈，电梯房，新小区,静安,单价62805元/平米,515
31709,32640,价格实在 采光充足 小区配套好 是您购房的较好选择,静安,单价47428元/平米,165
31710,32641,巨鹿路，满五年唯一，免征个税，采光好，视野佳,静安,单价101121元/平米,758
31711,32642,泉灵小区 2室1厅 226万,静安,单价44967元/平米,226
31712,32643,一梯两户 全明户型 采光好 出行方便 近地铁,静安,单价46625元/平米,192
31713,32644,楼层佳 近地铁 全明户型 南北两房 小区中间位置,静安,单价51928元/平米,260
31714,32645,高荣小区 1室1厅 400万,静安,单价96154元/平米,400
31715,32646,总价低 近地铁 小区中间位置 看房方便,静安,单价50614元/平米,165
31716,32647,一手动迁税少 带大阳台 户型方正 业主诚意出售,静安,单价65485元/平米,580
31717,32648,南北两房+全明户型+精装修+一梯两户+1990年+诚意出售,静安,单价52392元/平米,218
31718,32649,闹中取静静安城，低总价3房，看房方便，在沪诚意出售,静安,单价68270元/平米,920
31719,32650,双南户型方正+花园旁+房东诚意到价签+电联维护人随看,静安,单价48600元/平米,255
31720,32651,精装一室户 70年住宅产权 梅恒泰相邻 近地铁 可看房,静安,单价78184元/平米,458
31721,32652,经典三房朝南户型，一梯两户，业主诚意，小区中间位置,静安,单价66175元/平米,610
31722,32653,东边套大一室户，全明户型，满五年唯一 随时看房,静安,单价110510元/平米,490
31723,32654,新上  慧芝湖双南两房  高区 诚意出售,静安,单价85649元/平米,780
31724,32655,看房方便，本房在链家由黄征征专门负责，了解房源动态,静安,单价63463元/平米,585
31725,32656,明园叠翠苑 高区景观四房 婚房从未住过 明星楼盘,静安,单价85734元/平米,1265
31726,32657,静安城售后公房，诚意出售，在沪可签字，看房方便,静安,单价76229元/平米,810
31727,32658,此房朝南，一室户，中间楼层，总价低  。,静安,单价64429元/平米,190
31728,32659,房型正气，通风采光好，小区17年次新房，6000平会所,静安,单价93745元/平米,2863.3
31729,32660,内环内 全南电梯两房 精装修 保养良好 低总价,静安,单价65328元/平米,530
31730,32661,便宜！单价低！总价低！装修保养好!业主诚意出售！,静安,单价93334元/平米,280
31731,32662,曲沃小区 一梯两户 双南两房 全明户型 交通便利,静安,单价46465元/平米,370
31732,32663,大面积，非标户型，景观房，开发商装修，空调带地暖,静安,单价90477元/平米,1520
31733,32664,业主置换，诚意出售，看房随时， 交通方便。,静安,单价57630元/平米,565
31734,32665,康泉公寓 3房2厅 舒适楼层 93年商品房 一梯两户,静安,单价48930元/平米,455
